time_both,time_semester,time_year,Year,Hgt,Wgt,Smoke,Hand,Sibs,Birth,Exercise,Greek,TV,GPA,Award,Pulse,Pierces,Sex,Sport,Tattoo,Facebook
S20,S,20,2,64,125,No,right,1,1,4,Yes,5,3.6,Olympic,76,6,F,No,Yes,300
S20,S,20,1,66,165,No,right,3,2,12,No,5,2.5,Academy,56,2,F,Yes,No,0
S20,S,20,1,55,115,Yes,both,3,4,1,No,4,3.9,Nobel,49,3,F,No,No,300
S20,S,20,1,68,123,Yes,right,1,2,5,No,0,3.8,Nobel,55,0,M,No,No,1500
S20,S,20,1,NA,110,Yes,right,2,1,5,No,7,3.7,Nobel,49,6,F,No,No,200
S20,S,20,1,70,140,No,right,2,3,0,No,30,1.2,Nobel,79,0,M,No,No,499
S20,S,20,1,71,170,No,right,1,2,13,No,3,4,Olympic,66,0,M,Yes,No,0
S20,S,20,1,72,235,Yes,right,2,3,5,Planning,10,3.2,Olympic,57,0,M,No,No,25
S20,S,20,3,61,131,No,right,1,1,4,No,4,2.2,Academy,62,0,M,No,No,40
S20,S,20,1,62,125,No,right,5,6,1,No,30,3.9,Academy,90,2,F,No,Yes,5
S20,S,20,1,70,168,No,right,0,1,15,No,3,3.65,Olympic,55,0,M,Yes,No,10
S20,S,20,1,67,140,No,right,1,1,5,No,5,3.7,Nobel,73,2,F,No,No,50
S20,S,20,1,72,190,No,right,1,1,10,No,7,3.4,Nobel,52,0,M,No,No,7
S20,S,20,1,70,150,No,right,1,2,15,No,25,3.8,Olympic,61,0,M,Yes,No,140
S20,S,20,1,67,130,No,right,1,2,8,No,10,3.83,Nobel,72,2,F,No,No,150
S20,S,20,1,70,168,No,right,1,1,5,No,4,2.25,Olympic,65,0,M,Yes,No,150
S20,S,20,1,72,185,Yes,right,2,2,7,No,2,3.2,Olympic,56,0,M,Yes,Yes,300
S20,S,20,1,66,157,Yes,right,1,2,1,Planning,8,3.72,Nobel,68,3,F,No,Yes,50
S20,S,20,1,73,200,No,left,3,3,7,No,10,3.1,Olympic,61,0,M,No,No,25
S20,S,20,1,69,NA,No,right,2,2,NA,No,6,3,Academy,NA,2,F,No,No,50
S20,S,20,1,72,156,Yes,right,1,2,12,No,6,3.3,Academy,69,0,M,Yes,No,457
S20,S,20,2,72,170,No,right,1,1,3,No,5,2.8,Olympic,55,0,M,No,No,200
S20,S,20,2,74,184,No,both,4,2,12,No,12,3.3,Nobel,70,0,M,Yes,No,30
S20,S,20,1,64,180,No,right,2,1,8,Planning,20,3.6,Academy,80,1,F,Yes,No,200
S20,S,20,1,65,94,No,right,0,1,2,No,2,3.6,Nobel,75,5,F,No,No,150
S20,S,20,2,75,230,No,right,1,2,3,Yes,20,3.1,Nobel,90,1,M,No,No,5
S20,S,20,1,70,183,No,right,2,3,15,No,6,3.19,Olympic,110,0,M,Yes,No,300
S20,S,20,1,74,200,Yes,right,2,3,5,Planning,4,3.4,Olympic,72,0,M,No,No,0
S20,S,20,1,70,170,Yes,right,1,2,8,No,6,3.3,Olympic,55,0,M,Yes,No,0
S20,S,20,1,63,120,No,right,3,1,14,No,3,3,Nobel,93,0,F,Yes,No,0
S20,S,20,3,55,125,No,right,2,2,4,No,0,2.4,Nobel,69,2,F,No,No,5
S20,S,20,1,72,265,Yes,right,4,4,12,Planning,5,3.4,Olympic,80,0,M,Yes,No,400
S20,S,20,3,72,200,No,right,1,2,20,No,10,3,Olympic,50,0,M,Yes,No,75
S20,S,20,1,61,150,No,right,1,1,10,No,6,3,Olympic,54,4,F,Yes,No,800
S20,S,20,1,61,130,No,right,0,1,33,No,10,3,Nobel,NA,2,F,No,No,600
S20,S,20,1,64,120,No,right,0,1,0,Planning,20,3.5,Nobel,127,0,M,No,No,387
S20,S,20,1,60,106,No,right,1,2,4,Planning,4,3.28,Academy,80,2,F,No,No,300
S20,S,20,1,73,160,Yes,right,1,2,3,Planning,7,3.5,Olympic,90,0,M,Yes,Yes,0
S20,S,20,1,54,145,Yes,right,3,4,6,Planning,20,3.7,Academy,NA,6,F,No,No,200
S20,S,20,2,73,195,No,both,2,3,4,No,5,3.8,Academy,42,0,M,No,No,500
S20,S,20,1,72,164,No,right,2,1,10,No,20,3,Academy,67,0,M,No,No,400
S20,S,20,2,66,200,No,left,2,2,2.5,Yes,10,3.4,Nobel,67,7,F,No,Yes,500
S20,S,20,1,62,100,No,right,1,1,4,No,6,3,Nobel,75,2,F,No,No,70
S20,S,20,1,64,152,No,left,1,2,2,No,7,3.8,Nobel,84,1,F,No,No,419
S20,S,20,2,69,150,No,right,0,1,5,No,6,3,Olympic,67,0,M,Yes,No,NA
S20,S,20,1,74,187,Yes,right,2,3,5,Planning,20,2.4,Academy,100,0,M,No,No,100
S20,S,20,1,65,180,No,left,2,1,4,No,10,3,Nobel,54,2,F,No,No,0
S20,S,20,1,69,137,Yes,right,1,1,1,No,3,3.58,Nobel,60,2,M,No,No,1200
S20,S,20,1,70,165,No,left,1,1,1,No,10,3.08,Nobel,81,0,M,No,No,0
S20,S,20,1,63,118,No,right,1,2,3,Planning,3,2,Olympic,70,7,F,Yes,Yes,0
S20,S,20,1,66,125,Yes,right,2,2,6,No,3,3.33,Nobel,55,0,F,Yes,NA,300
S20,S,20,2,63,145,No,left,3,2,7,Planning,14,3,Olympic,62,2,F,No,No,600
S20,S,20,1,64,130,No,right,1,1,6,No,3,3.3,Nobel,75,11,F,Yes,No,400
S20,S,20,1,68,150,No,right,1,2,3,No,20,3.36,Nobel,73,0,F,No,No,50
S20,S,20,1,75,133,No,right,2,1,2,No,1,3.5,Nobel,70,4,F,No,No,150
S20,S,20,1,71,190,Yes,right,2,1,5,Planning,25,2.99,Academy,NA,0,M,No,No,1200
S20,S,20,2,60,110,No,right,1,1,10,No,20,3.4,Olympic,82,2,F,Yes,No,500
S20,S,20,1,67,138,No,left,4,5,8,No,12,2.8,Olympic,NA,2,M,No,No,0
S20,S,20,1,53,130,No,right,1,1,3,No,3,3.9,Nobel,NA,5,F,No,No,300
S20,S,20,1,64,175,No,right,2,3,3,Planning,84,3.25,Nobel,84,2,F,No,No,105
S20,S,20,2,74,205,No,right,1,2,4,No,15,3.82,Nobel,80,0,M,Yes,No,600
S20,S,20,1,66,160,No,right,2,2,16,No,1,3,Olympic,60,8,F,Yes,No,0
S20,S,20,1,66,NA,No,right,2,2,NA,No,NA,3.69,Nobel,NA,2,F,No,No,NA
S20,S,20,1,66,145,No,right,2,2,5,No,6,3.3,Academy,NA,2,F,Yes,Yes,0
S20,S,20,1,68,145,Yes,right,2,1,5,No,38,3.02,Nobel,60,0,M,No,No,0
S20,S,20,2,64,130,No,right,2,3,0,No,25,3.5,Nobel,87,2,F,No,Yes,200
S20,S,20,2,73,170,Yes,left,2,2,6,Yes,10,3.29,Nobel,65,0,M,No,No,0
S20,S,20,1,68,150,No,left,1,1,2,Planning,10,3.5,Academy,88,2,F,No,No,0
S20,S,20,3,70,190,No,right,9,6,5,No,7,1.2,Nobel,NA,2,F,No,No,100
S20,S,20,1,69,150,No,left,1,2,5,No,5,3.55,Olympic,90,0,M,No,No,10
S20,S,20,4,66,154,No,right,4,2,8,No,14,3.1,Academy,72,2,F,No,No,312
S20,S,20,1,60,205,No,right,3,4,1,No,15,2.7,Nobel,75,3,F,No,No,2000
S20,S,20,1,72,165,Yes,right,2,1,5,Planning,10,2.78,Olympic,85,0,M,No,No,0
S20,S,20,1,72,172,Yes,right,4,4,10,No,5,3.2,Nobel,67,0,M,Yes,No,0
S20,S,20,1,68,164,No,right,1,2,14,No,14,3.05,Olympic,69,2,F,Yes,No,20
S20,S,20,2,71,194,No,right,4,5,6,Planning,10,2.75,Olympic,100,0,M,No,No,90
S20,S,20,1,70,143,No,right,2,1,10,No,15,3.16,Olympic,NA,0,M,No,No,150
S20,S,20,1,69,160,Yes,right,2,1,24,Planning,5,3.3,Nobel,NA,0,M,No,No,0
S20,S,20,2,75,220,Yes,right,2,3,10,No,6,2.6,Academy,55,0,M,Yes,No,0
S20,S,20,1,74,193,No,right,0,1,10,Planning,7,2.5,Olympic,80,0,M,No,No,0
S20,S,20,2,71,145,No,right,1,1,13,No,3,3.2,Olympic,79,6,F,Yes,No,100
S20,S,20,1,67,135,No,right,4,5,21,No,3,3.1,Academy,52,4,F,Yes,Yes,0
S20,S,20,2,67,160,Yes,right,1,2,6,No,8,3.5,Nobel,76,5,F,No,No,1014
S20,S,20,2,72,175,Yes,right,1,1,7,No,2,3,Olympic,58,0,M,Yes,No,432
S20,S,20,2,72,190,No,right,2,1,30,Planning,3,2.7,Olympic,74,0,NA,Yes,No,NA
S20,S,20,2,64,120,No,right,1,2,5,No,7,3.66,Nobel,70,4,F,No,No,500
S20,S,20,3,71,285,No,both,1,1,9,No,1,3,Nobel,66,0,M,Yes,Yes,100
S20,S,20,2,73,180,No,right,1,1,6,No,15,3.35,Nobel,60,0,M,No,No,270
S20,S,20,2,70,140,No,left,0,1,20,No,50,3.8,Nobel,80,0,M,No,No,160
S20,S,20,3,68,178,Yes,right,4,3,8,No,8,3.2,Nobel,74,2,F,No,No,0
S20,S,20,4,70,163,No,right,1,1,6,No,5,3.5,Nobel,66,0,M,No,No,400
S20,S,20,2,67,185,No,right,2,2,12,No,7,2.9,Olympic,64,9,F,Yes,Yes,638
S20,S,20,2,75,200,No,right,1,1,10,No,5,3.23,Olympic,84,0,M,Yes,No,500
S20,S,20,2,64,147,No,right,1,2,20,No,1,3.4,Nobel,80,2,F,Yes,No,2219
S20,S,20,3,72,192,Yes,right,3,2,8,No,10,3,Olympic,72,0,M,No,No,1200
S20,S,20,1,64,133,Yes,right,2,2,4,No,4,3.8,Nobel,75,7,F,No,No,560
S20,S,20,3,70,209,Yes,right,4,1,6,No,15,2.89,Academy,70,0,M,No,No,1350
S20,S,20,2,64,135,No,left,3,1,14,Yes,3,3,Olympic,80,9,F,Yes,Yes,1500
S20,S,20,2,65,128,No,left,2,3,3,No,6,3.56,Nobel,80,2,F,No,No,241
S20,S,20,2,74,166,No,right,2,2,3,No,10,3.1,Nobel,57,0,M,No,No,300
S20,S,20,2,64,135,Yes,left,4,1,5,Yes,2,3.17,Olympic,80,2,F,No,No,0
S20,S,20,3,60,100,No,right,1,2,2,No,14,3.7,Academy,60,2,M,No,No,0
S20,S,20,2,71,125,No,right,1,2,3,No,8,3.28,Nobel,84,2,F,No,No,670
S20,S,20,3,69,178,Yes,right,2,3,7,No,68,3.1,NA,NA,NA,F,No,NA,NA
S20,S,20,4,63,110,Yes,right,1,1,0,No,10,3.29,Nobel,80,5,F,No,Yes,500
S20,S,20,1,67,152,No,right,2,3,10,No,12,3.63,Nobel,68,0,M,No,No,205
S20,S,20,4,74,155,No,right,4,5,12,No,7,3.12,Olympic,55,0,M,Yes,NA,1000
S20,S,20,4,65,145,Yes,right,2,1,4,Yes,6,3.4,Nobel,68,4,F,No,No,2500
S20,S,20,2,71,160,Yes,left,1,2,3,Yes,2,3.49,Olympic,64,0,M,No,No,150
S20,S,20,1,61,115,No,right,3,2,2,No,8,2.7,Olympic,60,2,F,No,No,100
S20,S,20,NA,64,185,No,left,1,2,8,No,10,2.7,Olympic,78,0,M,No,Yes,400
S20,S,20,1,69,145,No,right,0,1,18,No,5,3.4,Olympic,79,2,F,Yes,No,160
S20,S,20,1,66,112,No,right,1,1,5,No,4,3.4,Olympic,60,3,F,No,No,200
S20,S,20,3,NA,NA,Yes,right,0,1,5,No,10,3.6,Academy,70,1,M,No,No,0
S20,S,20,1,73,175,No,right,1,1,14,No,6,3.1,Olympic,84,2,F,Yes,No,0
S20,S,20,2,NA,185,No,right,1,1,12,No,8,3,Academy,72,0,M,Yes,No,0
S20,S,20,1,66,120,No,right,1,2,8,Planning,1,3.8,Nobel,75,8,F,No,No,1000
S20,S,20,1,75,160,No,right,2,1,15,No,10,2.75,Olympic,63,0,M,Yes,No,0
S20,S,20,2,61,134,No,right,3,3,1,Yes,12,3,Nobel,56,9,F,No,Yes,600
S20,S,20,1,70,140,No,both,2,1,3,No,6,3.55,NA,64,0,M,No,No,0
S20,S,20,2,72,205,Yes,right,1,2,20,No,10,3.3,Nobel,92,0,M,Yes,No,1000
S20,S,20,1,58,143,No,right,4,3,21,No,5,3.3,Academy,62,0,M,Yes,No,400
S20,S,20,2,78,183,Yes,right,3,1,20,No,10,2.75,Olympic,78,0,M,Yes,No,600
S20,S,20,1,60,103,No,both,2,3,4,No,10,3.4,Olympic,96,4,F,No,No,0
S20,S,20,1,66,145,No,right,2,3,14,No,9,2.6,Olympic,80,2,F,Yes,No,200
S20,S,20,1,70,167,Yes,right,1,1,10,No,3,3.5,Academy,60,0,M,Yes,No,0
S20,S,20,2,66,125,No,left,3,4,NA,Planning,NA,NA,Nobel,64,3,F,No,Yes,NA
S20,S,20,1,68,157,No,right,1,1,8,No,5,3.4,Olympic,80,0,M,No,No,655
S20,S,20,1,63,135,No,right,1,2,5,No,10,NA,Academy,74,2,F,No,No,3000
S20,S,20,1,70,165,No,right,2,3,22,No,8,NA,Academy,92,0,M,Yes,No,216
S20,S,20,2,60,115,Yes,left,7,6,16,No,10,3.25,Academy,54,4,F,Yes,No,0
S20,S,20,2,67,160,Yes,left,3,1,9,Yes,7,3.73,Olympic,64,0,M,No,No,0
S20,S,20,1,73,250,No,right,0,1,6,No,20,2.8,Nobel,62,0,M,Yes,No,0
S20,S,20,1,71,154,No,right,1,2,7,No,2,3.02,Nobel,65,0,M,No,No,755
S20,S,20,1,67,170,Yes,right,7,5,10,No,24,2.2,Nobel,71,0,M,No,No,0
S20,S,20,1,69,153,No,right,2,2,3,No,5,NA,Nobel,91,8,F,No,No,0
S20,S,20,1,69,140,No,right,3,4,0,No,3,2,NA,72,0,M,No,Yes,0
S20,S,20,1,69,140,No,right,3,4,0,No,3,2,NA,72,0,M,No,Yes,0
S20,S,20,1,69,140,No,right,3,4,0,No,3,2,NA,72,0,M,No,Yes,0
S20,S,20,1,69,140,No,right,3,4,0,No,3,2,NA,72,0,M,No,Yes,0
S20,S,20,1,73,150,No,right,8,5,4,No,20,3.5,NA,72,2,M,No,No,0
S20,S,20,1,67,NA,No,right,1,1,4,No,8,3.5,Nobel,NA,4,F,No,No,50
S20,S,20,2,65,125,No,right,1,1,4,No,7,3.2,Olympic,65,6,F,No,No,300
S20,S,20,4,68,155,No,right,2,1,3,Yes,6,3.4,Academy,81,2,NA,No,No,300
S20,S,20,1,67,160,No,right,4,4,10,No,5,3.3,Olympic,NA,2,F,Yes,No,30
S20,S,20,1,65,NA,No,right,2,2,4,Planning,5,3.7,Nobel,86,2,F,No,No,NA
S20,S,20,1,75,180,No,right,3,1,5,No,0,NA,Olympic,72,2,M,Yes,No,0
S20,S,20,2,65,125,No,right,1,1,0,No,20,3.2,Nobel,81,3,F,No,No,500
S20,S,20,1,70,176,No,right,3,4,18,Planning,4,3.3,Olympic,70,2,F,Yes,No,187
S20,S,20,2,71,150,No,right,3,4,5,No,28,3.25,Academy,73,0,M,No,No,300
S20,S,20,1,73,175,No,right,1,2,10,No,10,3.1,Olympic,60,0,M,Yes,Yes,0
S20,S,20,1,67,165,Yes,right,3,1,15,Planning,7,3,Olympic,53,0,M,Yes,No,900
S20,S,20,2,68,162,No,right,1,1,5,No,20,3.4,Nobel,77,0,M,No,No,2000
S20,S,20,2,60,110,No,right,1,1,12,No,20,3.4,Olympic,79,2,F,Yes,No,500
S20,S,20,3,67,120,No,right,12,2,10,No,15,3.3,Academy,80,7,F,Yes,Yes,NA
S20,S,20,1,72,165,No,right,4,2,5,No,7,3.8,Olympic,68,0,M,Yes,No,0
S20,S,20,1,65,124,Yes,right,1,1,3,Planning,30,NA,Academy,84,5,F,No,Yes,30
S20,S,20,2,72,190,No,right,1,2,12,No,4,2.1,Olympic,64,0,M,No,No,0
S20,S,20,1,65,125,No,right,2,2,7,No,NA,2.96,Olympic,86,4,F,Yes,No,NA
S20,S,20,1,67,141,Yes,left,3,3,8,Planning,12,3.7,Nobel,74,7,F,Yes,Yes,30
S20,S,20,1,72,185,No,right,2,2,15,Planning,20,3.11,Olympic,71,0,M,Yes,No,0
S20,S,20,2,74,185,Yes,right,1,2,5,No,6,NA,Nobel,62,0,M,No,No,NA
S20,S,20,2,64,115,No,right,2,3,0,No,20,2.6,Nobel,86,6,F,No,Yes,0
S20,S,20,1,68,163,No,right,4,2,15,No,5,3.4,Olympic,62,0,M,Yes,No,900
S20,S,20,1,64,180,No,right,8,1,1,No,4,3.72,NA,81,2,F,No,No,NA
S20,S,20,1,67,132,Yes,right,1,2,6,No,10,2.85,Nobel,132,5,M,No,No,0
S20,S,20,2,61,110,No,left,2,2,3,Yes,3,3.17,Olympic,69,2,F,Yes,Yes,50
S20,S,20,1,74,200,No,right,1,1,7,No,15,3,Nobel,57,0,M,Yes,No,500
S20,S,20,1,71,178,No,right,1,1,15,No,3,3.14,Olympic,47,0,M,Yes,No,250
S20,S,20,1,73,165,No,right,2,2,18,No,5,3,Olympic,58,0,M,Yes,No,0
S20,S,20,2,70,165,No,right,2,3,6,Yes,3,3.1,Olympic,66,0,M,No,No,100
S20,S,20,1,71,185,No,right,5,6,8,No,15,3,Olympic,52,0,M,Yes,No,600
S20,S,20,3,72,280,No,right,1,1,10,No,5,2.9,Olympic,79,0,M,Yes,No,0
S20,S,20,1,67,112,No,right,0,1,5,No,10,3.2,Academy,79,0,F,No,Yes,114
S20,S,20,3,61,130,No,right,6,4,2.3,No,15,2.8,Nobel,65,3,F,Yes,No,0
F20,F,20,2,70,160,No,right,4,1,8,No,NA,3.6,Olympic,60,0,M,No,No,NA
F20,F,20,1,69,145,No,right,1,1,25,No,15,NA,Olympic,48,0,F,Yes,No,0
F20,F,20,1,67,170,Yes,right,1,2,10,Planning,20,NA,Olympic,66,8,F,No,Yes,130
F20,F,20,3,63,106,No,right,3,3,2,No,10,3.2,Nobel,72,2,F,No,No,895
F20,F,20,1,74,210,No,right,2,3,20,No,20,NA,Olympic,54,0,M,Yes,No,650
F20,F,20,2,66,120,No,right,0,1,3.5,No,30,3.56,Nobel,66,4,F,No,Yes,7
F20,F,20,3,70,175,No,right,1,2,5,No,50,3,Nobel,67,0,M,No,NA,0
F20,F,20,1,73,208,No,right,1,2,10,No,10,NA,Olympic,80,0,M,Yes,No,NA
F20,F,20,2,66,127,No,right,3,1,12,Planning,7,3.3,Olympic,73,4,F,Yes,No,400
F20,F,20,1,72,195,No,right,2,3,12,No,20,NA,Olympic,NA,0,M,Yes,No,0
F20,F,20,2,75,160,No,right,2,2,8,No,5,3.14,Olympic,50,0,M,Yes,No,287
F20,F,20,2,69,140,No,right,2,3,14,No,7,3.5,Olympic,46,3,M,Yes,Yes,0
F20,F,20,1,70,160,No,right,2,3,10,No,12,NA,Olympic,45,0,M,No,No,0
F20,F,20,2,68,122,No,right,0,1,0,No,8,2.72,Academy,70,5,M,No,No,0
F20,F,20,2,77,240,No,right,3,2,10,No,10,3.9,Olympic,70,0,M,Yes,No,0
F20,F,20,1,70,185,No,right,1,1,7,No,1,NA,Olympic,97,0,M,Yes,No,0
F20,F,20,2,73,143,No,right,1,2,7,No,17,3.89,Nobel,56,0,M,No,No,173
F20,F,20,1,71,160,No,right,1,1,21,No,14,NA,Olympic,48,0,M,Yes,Yes,0
F20,F,20,2,67,130,No,right,3,3,10,Planning,2,2.8,Nobel,55,7,F,Yes,Yes,133
F20,F,20,1,71,165,No,left,2,1,10,NA,3,NA,Nobel,84,0,M,Yes,Yes,243
F20,F,20,1,65,125,No,right,3,1,12,No,5,NA,Nobel,67,5,F,Yes,No,117
F20,F,20,2,64,NA,No,right,1,2,20,No,3,NA,Olympic,NA,4,F,Yes,No,2
F20,F,20,2,NA,NA,No,right,1,2,3,No,10,3.7,Academy,NA,2,F,NA,No,0
F20,F,20,1,68,NA,No,right,1,1,5,NA,NA,NA,NA,NA,0,M,NA,No,NA
F20,F,20,1,64,NA,No,right,1,2,3,No,NA,NA,Nobel,NA,2,F,No,No,NA
F20,F,20,1,64,NA,No,right,1,2,3,No,NA,NA,Nobel,NA,2,F,No,No,NA
F20,F,20,1,73,170,No,right,1,1,20,No,7,NA,Nobel,57,0,M,Yes,No,300
F20,F,20,1,69,180,No,right,2,2,10,No,20,NA,Olympic,65,0,M,No,No,740
F20,F,20,1,66,120,No,right,2,3,8,No,15,NA,Academy,88,2,F,No,No,643
F20,F,20,2,71,145,No,right,1,1,10,No,52,2.98,Academy,68,0,M,No,No,0
F20,F,20,2,72,175,No,right,2,1,14,No,10,3.9,Nobel,58,0,M,No,No,420
F20,F,20,2,63,180,No,right,1,1,5,No,10,3.4,Olympic,83,2,F,No,No,40
F20,F,20,1,68,167,No,right,2,2,18,No,15,NA,Olympic,64,0,M,Yes,No,2
F20,F,20,3,67,140,No,right,2,2,8,No,2,3.4,Nobel,54,0,M,No,No,254
F20,F,20,2,69,158,Yes,right,2,1,4,No,10,3.6,Olympic,75,6,F,No,No,250
F20,F,20,1,68,165,No,right,1,2,5,No,20,NA,Academy,70,0,M,No,No,20
F20,F,20,1,64,NA,No,right,1,2,3,No,NA,NA,Nobel,NA,2,F,No,No,NA
F20,F,20,1,64,NA,No,right,1,2,3,No,NA,NA,Nobel,NA,2,F,No,No,NA
F20,F,20,1,70,150,No,right,1,1,7,No,10,NA,Nobel,70,0,M,No,No,15
F20,F,20,2,70,140,No,right,4,5,7,No,1,3.5,Olympic,84,0,M,No,No,0
F20,F,20,2,68,165,No,left,2,2,7,No,25,3.87,Olympic,58,0,F,No,No,400
F20,F,20,2,70,165,No,both,2,3,10,Planning,2,3.43,Academy,72,3,F,Yes,No,0
F20,F,20,1,67,130,No,right,1,2,15,Planning,5,NA,Olympic,44,2,F,Yes,No,20
F20,F,20,4,71,176,Yes,right,0,1,7,No,7,3.69,Nobel,NA,0,M,No,No,3
F20,F,20,1,71,130,No,right,1,1,14,No,20,NA,Olympic,80,0,M,Yes,No,250
F20,F,20,1,76,205,No,right,2,1,11,No,11,NA,Nobel,57,0,M,Yes,No,200
F20,F,20,2,69,175,No,right,1,1,5,Planning,8,3.91,Nobel,68,7,F,No,No,0
F20,F,20,2,60,100,No,right,1,1,0,No,2,3.3,Nobel,72,2,F,No,No,0
F20,F,20,4,68,152,No,right,3,2,1,No,10,3.86,Nobel,66,2,F,No,No,1300
F20,F,20,2,71,188,No,right,2,3,8,No,6,3.1,Academy,55,0,M,Yes,No,0
F20,F,20,2,65,135,No,right,1,1,12,No,NA,3.67,Nobel,51,2,F,Yes,No,244
F20,F,20,3,71,198,No,right,2,2,8,No,12,3.2,Nobel,72,0,M,No,No,0
F20,F,20,3,70,275,No,right,2,2,0,No,28,3.45,Nobel,84,0,M,No,No,374
F20,F,20,1,71,130,No,right,3,2,2.5,No,18,NA,Nobel,78,0,M,No,No,554
F20,F,20,3,66,128,No,right,2,3,4,No,14,3.56,Nobel,74,3,F,No,Yes,303
F20,F,20,3,67,155,No,left,0,1,12,No,15,3,Olympic,50,0,M,Yes,No,1000
F20,F,20,1,63,120,No,right,2,3,NA,No,6,NA,Academy,NA,2,F,No,No,8
F20,F,20,1,74,180,No,right,1,2,NA,Planning,NA,NA,Olympic,NA,0,NA,NA,No,0
F20,F,20,1,66,164,No,right,0,1,3,No,12,NA,Academy,72,2,F,No,No,47
F20,F,20,2,68,180,No,right,1,1,5,Planning,6,3.2,Olympic,72,4,F,No,No,0
F20,F,20,2,67,190,No,right,0,1,8,No,20,2.6,Nobel,68,3,F,Yes,Yes,256
F20,F,20,2,70,185,No,right,5,3,5,No,10,2.2,Olympic,70,0,M,No,No,722
F20,F,20,1,72,210,No,right,3,2,25,No,5,NA,Olympic,52,0,M,Yes,No,500
F20,F,20,1,72,210,No,both,1,2,7,Yes,7,NA,Olympic,70,0,M,NA,No,NA
F20,F,20,2,64,125,No,both,3,4,5,No,10,3.25,Nobel,64,12,F,No,Yes,250
F20,F,20,1,73,155,Yes,right,2,1,12,No,18,NA,Olympic,44,0,M,Yes,No,0
F20,F,20,2,69,150,No,right,2,NA,6,NA,10,3.77,NA,60,0,M,NA,Yes,500
F20,F,20,2,62,125,No,right,1,2,5,Planning,6,3.77,Olympic,79,7,F,No,Yes,493
F20,F,20,1,73,180,No,right,2,2,16,No,1,NA,Olympic,60,0,M,Yes,No,78
F20,F,20,1,70,155,No,right,1,2,5,Planning,25,NA,Olympic,67,0,M,No,No,30
F20,F,20,1,65,140,No,right,2,1,3,No,4,NA,Olympic,80,5,F,Yes,No,232
F20,F,20,1,69,158,No,right,1,2,14,No,7,NA,Olympic,60,0,M,Yes,No,0
F20,F,20,1,73,300,No,right,2,2,4,No,4,NA,Nobel,76,0,M,Yes,No,24
F20,F,20,3,75,165,No,right,1,1,7,No,8,NA,Olympic,60,0,M,Yes,Yes,0
F20,F,20,4,72,175,No,right,1,2,10,No,10,3.11,Nobel,72,0,M,Yes,No,100
F20,F,20,1,68,165,No,right,0,1,10,No,3,NA,Olympic,52,0,F,Yes,No,50
F20,F,20,1,66,140,No,right,6,2,0,No,10,NA,Nobel,80,4,F,No,No,150
F20,F,20,1,65,160,No,right,2,2,5,Planning,10,NA,Olympic,64,7,F,No,No,96
F20,F,20,1,68,145,No,right,1,2,6,No,5,NA,Olympic,54,6,F,Yes,No,0
F20,F,20,1,61,116,No,right,1,2,4,Planning,8,3.52,Olympic,54,8,F,No,No,180
F20,F,20,1,77,180,Yes,right,1,1,6,No,4,NA,Nobel,66,0,M,No,No,405
F20,F,20,2,69,185,No,left,1,2,4,No,10,3.49,Academy,50,5,F,No,No,45
F20,F,20,1,67,145,No,right,1,1,4,No,10,NA,Olympic,78,2,F,No,No,0
F20,F,20,1,66,180,No,left,3,4,4,No,14,NA,Olympic,65,2,F,No,No,373
F20,F,20,1,68,155,No,right,1,2,20,No,20,NA,Olympic,47,2,F,Yes,No,0
F20,F,20,1,71,140,No,right,1,2,0,No,5,NA,Olympic,90,0,M,No,No,0
F20,F,20,3,66,155,No,right,2,3,7,Yes,9,NA,Olympic,69,2,F,No,Yes,550
F20,F,20,3,NA,120,No,right,3,4,7,Yes,1,3.75,Nobel,60,2,F,No,Yes,500
F20,F,20,4,65,135,No,right,0,NA,6,Yes,3,NA,Academy,NA,2,F,No,No,NA
F20,F,20,3,69,140,No,right,1,2,21,No,10,3,Olympic,75,0,M,NA,No,0
F20,F,20,1,72,150,No,left,2,2,4,No,2,NA,Olympic,75,0,M,No,No,100
F20,F,20,2,66,130,No,right,2,1,5,No,3,3.7,Nobel,70,4,F,No,No,0
F20,F,20,4,79,205,No,right,1,2,7,No,10,3.8,Olympic,60,0,M,Yes,No,250
F20,F,20,1,69,174,No,right,2,3,5,No,12,NA,Nobel,61,0,F,No,No,100
F20,F,20,2,69,150,No,right,2,2,18,No,10,2.8,Olympic,55,0,M,Yes,No,50
F20,F,20,1,71,175,No,right,2,2,6,No,2,NA,Olympic,75,0,M,Yes,Yes,300
F20,F,20,1,70,170,No,right,1,1,10,No,NA,NA,Olympic,NA,7,F,Yes,No,72
F20,F,20,1,66,120,No,right,2,2,10,No,NA,NA,Olympic,60,4,F,Yes,No,0
F20,F,20,2,63,170,No,right,2,2,4,No,2,3.6,Academy,96,3,F,No,No,70
F20,F,20,4,66,155,No,right,1,1,7,No,5,3.67,Nobel,64,0,F,No,Yes,300
F20,F,20,2,62,130,No,both,1,1,1,No,8,NA,Olympic,84,0,M,No,No,0
F20,F,20,1,63,120,No,right,2,3,10,Planning,5,NA,Nobel,68,2,F,No,No,0
F20,F,20,1,63,131,No,right,3,1,6,No,3,NA,Olympic,80,4,F,No,No,100
F20,F,20,3,66,158,No,right,0,1,2,No,5,3.56,Nobel,82,2,F,No,Yes,800
F20,F,20,1,76,185,No,right,1,1,5,No,2,NA,Olympic,55,0,M,Yes,No,0
